transaction_id,user_id,receiver_id,amount,timestamp,is_fraud,new_device_flag,ip_location_mismatch,failed_attempts_last_24h,transaction_velocity,amount_deviation_score
TXN0000291,USR01844,USR01412,186.32,15-02-2024 04:17,0,0,1,0,1,0.794
TXN0000292,USR00799,MRC0117,650.67,24-05-2024 09:16,0,0,0,0,0,0.5625
TXN0000293,USR01889,USR00866,324.33,21-09-2024 05:44,0,0,0,0,0,0.5046
TXN0000294,USR00559,MRC0210,3087.93,25-09-2024 01:53,0,1,0,0,1,0.0741
TXN0000295,USR00520,MRC0308,337.38,05-01-2024 01:12,0,0,0,0,0,0.3486
TXN0000296,USR01306,MRC0059,816.02,14-02-2024 18:28,0,0,0,0,0,0.0901
TXN0000297,USR01957,MRC0349,414.54,04-10-2024 16:30,0,0,0,0,0,0.053
TXN0000298,USR00245,MRC0203,453.62,15-11-2024 13:46,0,0,0,0,1,0.0821
TXN0000299,USR00074,USR00961,2313.26,04-07-2024 22:55,0,0,0,1,0,1.8923
TXN0000300,USR00496,MRC0224,473.7,26-08-2024 23:12,0,0,0,0,1,0.6807
TXN0000301,USR01996,MRC0097,194.8,25-10-2024 11:23,0,0,0,0,3,0.4951
TXN0000302,USR01888,MRC0090,1572.16,15-05-2024 23:19,0,0,0,0,0,3.6835
TXN0000303,USR00462,MRC0095,101.25,31-08-2024 14:03,0,0,0,0,2,0.6098
TXN0000304,USR01083,MRC0148,264.7,04-08-2024 06:14,0,0,0,0,0,0.1624
TXN0000305,USR00036,USR01267,462.72,06-10-2024 19:22,0,0,0,0,0,0.2448
TXN0000306,USR00781,MRC0002,4878.08,06-08-2024 12:51,0,1,0,0,2,3.2622
TXN0000307,USR01118,MRC0038,613.28,08-01-2024 16:29,0,0,0,3,0,0.1739
TXN0000308,USR00921,MRC0384,364.13,02-04-2024 07:14,0,0,0,0,4,0.4443
TXN0000309,USR00314,MRC0233,856.56,27-07-2024 08:07,0,0,0,0,1,0.5918
TXN0000310,USR00527,MRC0083,485.82,22-05-2024 22:44,0,0,0,0,0,0.6421
TXN0000311,USR01745,USR00465,565.03,05-06-2024 05:03,0,0,0,0,0,1.0553
TXN0000312,USR00927,MRC0228,174.72,30-05-2024 20:32,0,0,0,0,0,0.4
TXN0000313,USR01460,MRC0098,444.27,08-08-2024 17:44,0,0,0,0,0,0.3121
TXN0000314,USR01565,MRC0210,121.79,25-05-2024 13:32,0,0,0,0,0,0.4255
TXN0000315,USR01706,USR01958,1337.19,27-10-2024 19:35,0,0,0,0,0,1.2481
TXN0000316,USR01920,MRC0265,57.71,16-06-2024 16:31,0,0,0,0,0,0.7938
TXN0000317,USR01528,USR01394,268.85,06-08-2024 18:55,0,0,0,0,1,0.3261
TXN0000318,USR00504,MRC0379,160.1,20-02-2024 16:51,0,0,0,0,1,0.1346
TXN0000319,USR00073,MRC0347,204.5,07-02-2024 16:42,0,0,0,0,2,0.1899
TXN0000320,USR00642,MRC0183,597.14,19-03-2024 20:09,0,0,0,0,0,0.083
TXN0000321,USR01853,MRC0229,213.78,03-07-2024 12:08,0,0,0,0,1,0.842
TXN0000322,USR00335,MRC0213,858.28,15-02-2024 23:56,0,0,0,0,0,0.656
TXN0000323,USR01414,MRC0128,633.06,14-02-2024 00:35,0,0,0,0,1,0.0151
TXN0000324,USR00777,USR00977,3626.38,07-03-2024 04:46,0,0,0,4,0,1.2907
TXN0000325,USR00917,MRC0011,749.02,09-07-2024 23:36,0,0,0,2,4,0.4437
TXN0000326,USR00277,MRC0320,2407.69,26-04-2024 13:10,0,0,0,0,3,0.2462
TXN0000327,USR01299,USR00657,137.37,23-04-2024 12:53,0,0,0,0,0,0.4486
TXN0000328,USR01825,MRC0303,613.73,11-06-2024 05:36,0,0,0,0,0,0.2436
TXN0000329,USR00049,MRC0251,605.82,03-05-2024 17:15,0,0,0,0,0,0.3707
TXN0000330,USR00083,MRC0140,628.18,18-10-2024 06:29,0,0,0,0,0,0.2716
TXN0000331,USR01898,USR01279,402.95,05-01-2024 03:31,0,0,1,0,2,0.3689
TXN0000332,USR01377,USR00554,209.62,27-09-2024 15:10,0,0,0,0,4,0.5952
TXN0000333,USR00272,MRC0178,927.74,06-10-2024 06:39,0,0,0,0,0,0.4809
TXN0000334,USR01650,MRC0342,1851.14,20-12-2024 16:57,0,0,0,0,1,0.0802
TXN0000335,USR00153,MRC0091,1179.55,25-05-2024 00:13,0,0,0,0,0,0.3849
TXN0000336,USR01509,MRC0175,206.2,03-12-2024 22:28,0,0,0,0,3,0.5975
TXN0000337,USR00678,MRC0341,675.58,11-02-2024 02:25,0,0,0,0,2,0.5033
TXN0000338,USR01471,USR01949,1873.84,05-02-2024 13:38,1,1,0,0,0,3.1584
TXN0000339,USR01085,MRC0099,528.36,03-07-2024 21:03,0,0,0,0,1,1.1134
TXN0000340,USR01213,MRC0032,446.89,20-06-2024 20:33,0,0,1,0,0,0.4549
TXN0000341,USR01993,MRC0097,300.28,28-09-2024 20:09,0,0,0,0,1,0.0381
TXN0000342,USR00809,USR01302,2927.91,20-11-2024 16:27,0,0,0,0,0,1.6856
TXN0000343,USR01507,MRC0124,936.23,25-07-2024 01:05,0,1,0,0,,0.6146
TXN0000344,USR01012,MRC0177,521.11,16-12-2024 13:42,0,0,0,1,0,0.5874
TXN0000345,USR00025,MRC0382,830.87,18-09-2024 22:48,0,0,0,2,0,0.5215
TXN0000346,USR00135,MRC0292,1213.6,11-04-2024 22:05,0,0,0,0,1,0.0571
TXN0000347,USR01002,MRC0161,399.32,31-07-2024 00:18,0,0,0,0,0,0.2437
TXN0000348,USR00946,MRC0167,670.41,24-12-2024 15:08,0,0,0,0,2,0.414
TXN0000349,USR01512,MRC0385,298.18,29-05-2024 17:43,0,0,1,0,0,0.2497
TXN0000350,USR00819,MRC0188,630.71,06-01-2024 10:01,0,0,0,2,0,0.3222
TXN0000351,USR00034,MRC0201,537.61,02-07-2024 10:02,0,0,0,0,0,1.0526
TXN0000352,USR01126,MRC0143,676.52,29-03-2024 10:41,0,0,0,0,0,0.1837
TXN0000353,USR01364,USR00123,282.9,17-05-2024 05:38,0,0,0,0,0,0.6671
TXN0000354,USR01932,MRC0254,879.49,08-11-2024 02:18,0,0,0,3,0,0.552
TXN0000355,USR01267,USR00879,544.82,25-08-2024 12:46,0,0,0,0,1,0.2342
TXN0000356,USR00757,MRC0290,1068.68,02-07-2024 21:33,0,0,0,0,0,2.5411
TXN0000357,USR01786,USR01849,197.7,01-05-2024 09:03,0,0,0,0,0,0.0854
TXN0000358,USR01431,MRC0100,749.35,16-12-2024 05:54,0,0,0,0,4,0.121
TXN0000359,USR00486,MRC0128,1965.65,08-07-2024 17:58,0,0,0,0,2,0.343
TXN0000360,USR00659,MRC0042,595.13,24-07-2024 12:49,0,0,0,2,3,0.146
TXN0000361,USR01593,USR00396,89.57,03-11-2024 07:16,0,0,0,0,1,0.5269
TXN0000362,USR00007,MRC0168,649.54,18-05-2024 07:44,0,0,0,0,0,0.2641
TXN0000363,USR01239,USR01809,1368.1,27-07-2024 06:46,0,0,0,0,2,0.5378
TXN0000364,USR00125,MRC0377,67.21,09-12-2024 14:40,0,0,0,0,1,0.6723
TXN0000365,USR00023,MRC0153,741.74,11-04-2024 08:35,0,0,0,0,0,1.4266
TXN0000366,USR01589,MRC0076,518.34,22-06-2024 11:24,0,0,0,0,1,0.511
TXN0000367,USR00566,USR00406,361.59,01-10-2024 07:09,0,0,0,0,0,0.5682
TXN0000368,USR00669,USR01132,320.24,04-07-2024 06:54,0,0,0,1,0,0.5113
TXN0000369,USR00811,USR00365,3013.99,06-05-2024 20:13,0,0,0,0,0,2.9952
TXN0000370,USR01048,USR00115,43.76,07-10-2024 16:46,0,0,0,0,0,0.6221
TXN0000371,USR01926,MRC0366,583.82,01-04-2024 06:29,0,0,0,0,0,0.0075
TXN0000372,USR00821,MRC0280,1651.41,25-01-2024 03:17,0,0,0,0,,0.3442
TXN0000373,USR00919,USR00326,423.94,14-02-2024 18:11,0,0,0,0,0,0.3666
TXN0000374,USR01317,MRC0358,564.43,28-03-2024 13:59,0,0,0,1,3,1.2697
TXN0000375,USR00655,USR00662,615.06,30-05-2024 11:59,0,0,0,0,1,0.2624
TXN0000376,USR01428,MRC0213,87.36,01-08-2024 14:39,0,0,0,0,0,0.6992
TXN0000377,USR00166,MRC0298,21.08,08-12-2024 09:32,0,0,0,0,0,0.7088
TXN0000378,USR01525,USR01276,1615.77,19-04-2024 06:59,0,0,0,0,1,0.2166
TXN0000379,USR00401,MRC0168,3034.96,14-12-2024 17:17,0,0,0,0,0,2.9381
TXN0000380,USR01049,MRC0395,901.9,06-06-2024 13:18,0,0,0,0,0,0.8111
TXN0000381,USR01556,USR01168,37.14,12-10-2024 17:14,0,0,0,0,2,0.7811
TXN0000382,USR00112,MRC0332,477.49,31-08-2024 03:50,1,0,0,1,0,0.473
TXN0000383,USR01699,USR00371,263.32,30-11-2024 03:07,0,0,0,0,1,0.3732
TXN0000384,USR01544,USR00339,179,23-12-2024 14:39,0,0,0,0,4,0.3637
TXN0000385,USR01263,MRC0055,2616.18,09-12-2024 11:19,0,1,1,0,0,2.4062
TXN0000386,USR00912,MRC0196,370.87,10-10-2024 00:25,0,0,0,0,0,0.5784
TXN0000387,USR01795,MRC0191,984.63,30-01-2024 13:17,0,0,0,0,0,0.1164
TXN0000388,USR00936,MRC0105,86.49,16-02-2024 17:30,0,0,0,0,0,0.8955
TXN0000389,USR00030,MRC0058,2213.95,03-02-2024 10:27,0,0,0,2,0,0.7799
TXN0000390,USR01154,MRC0246,1091.45,25-01-2024 13:50,0,0,0,0,0,0.0122
TXN0000391,USR01701,MRC0239,401.95,09-06-2024 04:04,0,0,1,2,0,1.6062
TXN0000392,USR01454,MRC0145,538.95,06-10-2024 04:21,0,0,0,0,0,1.0358
TXN0000393,USR00918,MRC0001,2252.59,09-09-2024 12:08,0,1,0,1,0,1.4795
TXN0000394,USR01466,MRC0381,533,19-01-2024 08:49,0,0,0,0,1,0.4257
TXN0000395,USR01847,USR00761,1862.8,09-10-2024 00:39,0,0,0,1,0,0.7465
TXN0000396,USR00958,MRC0178,876.17,24-10-2024 23:52,0,0,0,1,0,0.9321
TXN0000397,USR00885,MRC0045,773.66,21-08-2024 20:27,0,0,0,2,0,0.5329
TXN0000398,USR01394,MRC0085,4284.09,11-12-2024 12:59,0,1,0,1,0,2.1535
TXN0000399,USR01704,MRC0382,246.96,02-03-2024 21:58,0,0,0,4,1,0.2572
TXN0000400,USR01687,MRC0215,3516.34,08-12-2024 00:56,1,0,0,0,0,1.3175
TXN0000401,USR01362,USR01930,1188.71,04-03-2024 23:07,0,0,0,1,0,0.138
TXN0000402,USR00765,MRC0281,117.44,29-12-2024 20:48,0,0,0,0,0,0.6408
TXN0000403,USR00218,MRC0116,570.37,05-09-2024 17:36,0,0,0,0,1,0.5053
TXN0000404,USR01986,USR01034,1037.06,06-11-2024 15:56,0,0,0,0,3,0.9607
TXN0000405,USR01691,MRC0108,264.14,29-07-2024 11:29,0,0,0,0,0,0.1386
TXN0000406,USR01696,MRC0398,107.8,21-09-2024 06:32,0,0,0,3,0,0.5351
TXN0000407,USR01430,USR01224,269.5,26-04-2024 14:12,0,0,0,0,0,0.3774
TXN0000408,USR01216,USR00086,1234.12,20-09-2024 17:49,0,0,1,0,0,0.6344
TXN0000409,USR00786,MRC0386,110.97,28-07-2024 08:00,0,0,0,0,2,0.4321
TXN0000410,USR00056,MRC0195,274,16-01-2024 00:26,0,0,0,0,0,0.3269
TXN0000411,USR01702,USR01466,98.35,02-09-2024 04:07,0,0,0,1,0,0.2615
TXN0000412,USR00635,MRC0283,138.86,28-10-2024 19:41,0,0,0,0,0,0.6381
TXN0000413,USR01383,USR01600,309.68,11-01-2024 23:10,0,0,0,0,0,0.4876
TXN0000414,USR01895,MRC0275,753.85,10-09-2024 20:56,0,0,0,0,,0.2382
TXN0000415,USR01749,MRC0084,921.9,16-01-2024 11:06,0,0,0,0,0,0.7085
TXN0000416,USR00996,USR00511,371,03-01-2024 05:03,0,0,0,0,0,0.0864
TXN0000417,USR00458,USR00697,177.89,02-12-2024 03:39,0,0,0,0,0,0.6823
TXN0000418,USR00208,MRC0085,72.02,24-02-2024 01:29,0,0,0,0,0,0.6849
TXN0000419,USR00881,MRC0011,300.49,02-10-2024 02:50,0,0,0,0,0,0.1672
TXN0000420,USR01142,USR01438,955.66,12-06-2024 23:42,0,0,0,2,0,0.64
TXN0000421,USR00499,MRC0071,113.18,16-02-2024 23:54,0,1,0,0,0,0.7489
TXN0000422,USR01142,MRC0135,364.78,04-07-2024 14:09,0,0,0,0,0,0.374
TXN0000423,USR00302,MRC0154,141.44,21-02-2024 17:39,0,0,0,0,0,0.3995
TXN0000424,USR00545,USR01200,499.81,25-07-2024 00:47,0,1,0,0,2,0.6118
TXN0000425,USR00387,USR01360,561.67,03-07-2024 09:04,0,0,0,0,0,0.2372
TXN0000426,USR00146,MRC0075,428.09,16-09-2024 01:39,0,0,0,2,0,0.2505
TXN0000427,USR01160,MRC0085,583.07,05-04-2024 22:50,0,0,0,0,3,0.2559
TXN0000428,USR01541,MRC0222,340.92,17-01-2024 15:56,0,0,0,0,0,0.5487
TXN0000429,USR01242,MRC0116,1275.89,17-10-2024 17:32,0,0,0,3,0,0.7025
TXN0000430,USR01302,MRC0081,147.58,03-04-2024 17:27,0,0,0,1,0,0.7922
TXN0000431,USR00174,USR01443,911.53,12-12-2024 06:47,0,0,0,0,0,0.6311
TXN0000432,USR01879,USR00700,328.01,27-04-2024 20:47,0,0,0,2,2,0.1155
TXN0000433,USR01552,MRC0353,305.29,16-08-2024 23:06,0,0,0,0,0,0.64
TXN0000434,USR00187,MRC0355,695.97,09-07-2024 04:06,0,0,0,0,0,0.7112
TXN0000435,USR01792,USR00592,199.75,18-08-2024 20:31,0,0,0,2,2,0.3433
TXN0000436,USR00628,MRC0099,154.89,16-11-2024 16:24,0,0,0,0,0,0.4624
TXN0000437,USR01256,MRC0072,138.02,07-11-2024 13:27,0,0,0,0,0,0.4703
TXN0000438,USR01635,MRC0237,319.41,13-08-2024 22:17,0,0,0,1,0,0.5182
TXN0000439,USR01298,MRC0173,293.91,12-03-2024 02:24,0,0,0,0,0,0.3648
TXN0000440,USR00941,USR01101,621.61,12-05-2024 14:04,0,0,0,0,3,0.1154
TXN0000441,USR00007,MRC0035,934.04,14-03-2024 08:56,0,0,0,0,3,0.0583
TXN0000442,USR01047,MRC0291,151.29,12-06-2024 07:16,0,0,0,0,4,0.1111
TXN0000443,USR00793,MRC0161,168.01,16-02-2024 09:18,1,0,0,1,4,0.5993
TXN0000444,USR00221,MRC0281,311.83,26-07-2024 20:38,0,0,0,2,0,0.2432
TXN0000445,USR01161,USR00123,483.96,04-01-2024 19:51,0,0,0,0,0,0.3939
TXN0000446,USR01237,MRC0293,178.16,18-10-2024 22:35,0,0,0,1,0,0.7483
TXN0000447,USR00451,MRC0088,693.08,08-11-2024 21:45,0,0,0,0,0,0.0283
TXN0000448,USR01258,MRC0139,2870.37,10-11-2024 09:33,0,0,0,1,0,0.1957
TXN0000449,USR00356,MRC0113,714.2,18-04-2024 12:51,0,0,0,0,0,1.4942
TXN0000450,USR00438,MRC0119,225.81,08-02-2024 23:29,0,0,0,0,0,0.6431
TXN0000451,USR01538,MRC0195,150.7,09-01-2024 22:37,0,0,0,2,0,0.6009
TXN0000452,USR00660,MRC0011,792.4,12-07-2024 19:19,0,0,0,0,0,0.015
TXN0000453,USR01715,MRC0358,673.36,22-09-2024 08:37,0,0,0,0,0,0.1565
TXN0000454,USR00596,MRC0119,347.35,27-05-2024 08:40,0,0,0,0,3,0.4049
TXN0000455,USR00927,MRC0366,696.44,06-11-2024 17:28,0,1,0,0,0,1.3915
TXN0000456,USR00869,USR00184,1740.36,18-06-2024 20:30,0,0,0,0,4,0.3861
TXN0000457,USR01749,USR01200,451.99,07-09-2024 11:55,0,0,0,0,0,0.1624
TXN0000458,USR00469,MRC0047,340.96,01-10-2024 14:41,0,0,0,0,0,0.4961
TXN0000459,USR00928,MRC0077,1286.44,23-04-2024 20:22,0,0,0,2,0,0.0225
TXN0000460,USR00137,MRC0119,3650.26,04-12-2024 13:51,0,0,0,0,1,2.0223
TXN0000461,USR00361,USR00591,58.31,31-07-2024 19:09,0,0,0,0,,0.6701
TXN0000462,USR00158,MRC0035,773,27-10-2024 03:21,0,0,0,0,0,0.7058
TXN0000463,USR01482,MRC0092,3603.07,29-02-2024 07:26,0,0,0,1,0,0.894
TXN0000464,USR01666,MRC0011,1689.88,13-07-2024 12:50,0,0,0,0,0,0.8458
TXN0000465,USR01765,MRC0312,293.24,20-11-2024 00:03,0,0,0,0,0,0.398
TXN0000466,USR00332,MRC0328,944.07,23-08-2024 08:25,0,0,0,0,0,0.5424
TXN0000467,USR01388,MRC0387,1600.63,02-06-2024 09:49,0,0,0,2,0,1.3127
TXN0000468,USR01611,MRC0311,1191.13,12-08-2024 06:25,0,0,0,1,0,0.2793
TXN0000469,USR01024,MRC0065,1885.34,08-11-2024 13:38,1,1,0,5,1,0.0054
TXN0000470,USR00784,USR00770,331.28,26-04-2024 07:42,0,0,0,0,0,0.1205
TXN0000471,USR00302,USR00922,167.68,02-12-2024 00:13,0,0,0,0,1,0.288
TXN0000472,USR01845,MRC0117,304.62,16-12-2024 22:45,0,0,0,0,0,0.1615
TXN0000473,USR00852,MRC0027,3184.08,05-04-2024 06:58,0,0,0,2,0,1.3339
TXN0000474,USR00792,USR01817,425.62,10-09-2024 18:25,0,0,0,0,1,0.0378
TXN0000475,USR01779,MRC0246,617.56,27-01-2024 07:31,0,0,0,2,0,1.3109
TXN0000476,USR01457,MRC0288,1400.7,14-04-2024 16:56,0,1,0,0,0,0.2326
TXN0000477,USR01256,MRC0236,126.69,14-05-2024 17:34,0,0,0,0,0,0.5138
TXN0000478,USR00999,MRC0222,895.03,23-10-2024 13:38,0,0,0,0,1,1.4431
TXN0000479,USR00315,MRC0194,673.23,08-05-2024 05:14,0,0,0,1,0,0.9624
TXN0000480,USR00191,MRC0316,2611.07,29-05-2024 02:06,0,0,0,0,0,1.057
TXN0000481,USR00397,MRC0214,1532.69,06-11-2024 11:36,0,0,0,0,0,1.1329
TXN0000482,USR00136,MRC0084,438.68,29-11-2024 12:58,0,1,0,1,0,0.0983
TXN0000483,USR01378,USR01011,2359.93,14-02-2024 08:45,0,0,0,2,0,1.5718
TXN0000484,USR01958,MRC0133,931.31,12-08-2024 02:26,0,0,0,1,0,0.3713
TXN0000485,USR01368,MRC0350,107.78,20-11-2024 10:06,0,0,0,0,0,0.3865
TXN0000486,USR00046,MRC0223,623.47,06-07-2024 17:34,0,0,0,0,4,0.271
TXN0000487,USR01212,MRC0154,175.52,07-11-2024 08:08,0,0,0,0,0,0.6876
TXN0000488,USR00510,MRC0238,379.32,17-12-2024 12:50,0,0,0,0,0,0.3415
TXN0000489,USR00679,MRC0154,818.22,01-02-2024 12:10,0,0,0,3,0,0.1447
TXN0000490,USR00117,MRC0224,280.31,06-06-2024 15:29,0,0,0,0,0,0.0136
TXN0000491,USR00483,MRC0250,1169.75,07-12-2024 09:51,0,0,0,0,0,0.1932
TXN0000492,USR00499,MRC0313,1278.04,08-11-2024 10:45,0,0,0,0,0,1.8356
TXN0000493,USR01631,USR01511,249.81,04-01-2024 07:07,0,0,0,2,3,0.684
TXN0000494,USR00312,MRC0027,833.86,01-01-2024 19:27,0,0,1,0,1,0.0809
TXN0000495,USR01434,MRC0183,313.49,15-09-2024 16:06,0,0,0,2,0,0.1235
TXN0000496,USR00081,MRC0315,650.65,01-01-2024 01:59,0,0,0,0,0,0.0777
TXN0000497,USR01216,MRC0150,5169.33,27-08-2024 00:16,0,0,0,0,0,0.5312
TXN0000498,USR00323,USR01318,474.83,28-10-2024 09:32,1,0,0,0,0,0.2143
TXN0000499,USR01362,MRC0084,801.51,26-09-2024 21:01,0,0,0,3,0,0.2327
TXN0000500,USR00857,USR01653,578.59,27-12-2024 08:51,0,0,0,0,0,0.831
TXN0000501,USR00318,MRC0019,1224.3,31-01-2024 20:33,1,1,0,0,4,0.4536
TXN0000502,USR00579,MRC0395,520.61,09-05-2024 05:15,0,0,0,0,0,0.6865
TXN0000503,USR01931,MRC0344,401.23,02-08-2024 10:08,0,0,0,0,2,0.6652
TXN0000504,USR00801,MRC0099,398.32,14-05-2024 00:25,0,0,1,1,0,0.5854
TXN0000505,USR01349,MRC0204,4165.05,31-10-2024 08:50,0,0,0,0,0,2.2994
TXN0000506,USR00645,USR01963,459.18,21-12-2024 13:00,0,0,0,0,2,0.8066
TXN0000507,USR00191,MRC0250,3232.74,06-12-2024 00:26,0,0,0,2,0,1.5467
TXN0000508,USR01859,MRC0104,355,06-10-2024 22:11,0,0,1,0,0,0.4195
TXN0000509,USR00691,MRC0002,49.71,10-02-2024 14:55,0,0,0,0,0,0.8715
TXN0000510,USR01509,MRC0381,2038.92,15-07-2024 02:45,0,0,0,0,0,2.9796
TXN0000511,USR01577,MRC0375,526.44,06-11-2024 19:08,0,1,0,0,0,0.37
TXN0000512,USR00583,MRC0171,227.64,07-01-2024 22:58,0,0,0,1,0,0.5799
TXN0000513,USR01873,MRC0312,6178.12,10-08-2024 02:28,0,0,0,0,0,2.8994
TXN0000514,USR00080,MRC0118,263.15,16-09-2024 14:14,0,0,0,0,0,0.0308
TXN0000515,USR00921,MRC0123,539.55,03-06-2024 04:07,0,1,0,0,1,0.1766
TXN0000516,USR01925,MRC0214,1068.48,07-01-2024 08:19,0,0,0,1,0,0.783
TXN0000517,USR00105,MRC0255,1951.72,13-08-2024 07:38,0,0,0,0,0,0.2099
TXN0000518,USR01149,MRC0372,159.68,07-05-2024 14:39,0,0,0,0,0,0.6087
TXN0000519,USR00983,USR00043,448.63,08-02-2024 15:02,0,0,0,0,0,0.6749
TXN0000520,USR01856,MRC0219,434.92,20-03-2024 06:17,0,0,0,1,0,0.4395
TXN0000521,USR01309,MRC0036,411.34,30-01-2024 14:28,0,0,0,1,0,0.0768
TXN0000522,USR01627,USR01554,1552.07,14-04-2024 21:03,0,0,0,0,0,0.0039
TXN0000523,USR00953,MRC0262,2182.02,17-02-2024 10:01,0,0,0,1,0,0.7289
TXN0000524,USR01652,USR00388,384.78,30-07-2024 18:36,0,0,0,2,0,0.1774
TXN0000525,USR00130,MRC0084,1213.08,26-02-2024 15:04,0,0,0,0,0,0.3015
TXN0000526,USR00720,MRC0016,151.92,12-05-2024 02:42,0,0,0,0,1,0.5573
TXN0000527,USR00344,USR00390,131.52,29-08-2024 04:50,0,0,0,1,0,0.4576
TXN0000528,USR01346,MRC0400,255.86,10-07-2024 23:54,0,0,0,0,0,0.3344
TXN0000529,USR00386,MRC0002,173.62,09-08-2024 17:32,0,0,0,3,0,0.5931
TXN0000530,USR01986,USR00646,685.94,30-11-2024 18:29,0,0,0,0,0,0.2969
TXN0000531,USR00970,MRC0254,1069.48,02-08-2024 23:47,1,0,0,0,0,0.2327
TXN0000532,USR00650,MRC0126,1701.02,01-05-2024 04:35,0,0,0,0,0,1.2941
TXN0000533,USR00281,MRC0357,367.74,10-04-2024 07:21,0,0,0,0,1,0.3826
TXN0000534,USR00746,MRC0039,1124.67,12-07-2024 12:22,0,0,0,0,4,0.0199
TXN0000535,USR01781,USR00282,5690.24,27-12-2024 17:22,0,0,0,0,0,1.2828
TXN0000536,USR00652,MRC0064,5494.3,11-03-2024 22:07,0,0,0,0,0,1.3966
TXN0000537,USR01546,MRC0278,592.32,20-12-2024 13:31,0,0,0,0,0,0.6259
TXN0000538,USR01132,MRC0337,737.4,25-04-2024 13:19,0,0,0,3,0,0.6319
TXN0000539,USR00683,USR00552,867.82,14-10-2024 19:29,1,1,0,3,0,2.0596
TXN0000540,USR00961,MRC0185,383.3,06-06-2024 16:05,0,0,0,0,0,0.372
TXN0000541,USR00345,MRC0095,620.36,08-09-2024 20:19,0,0,0,0,1,0.182
TXN0000542,USR00260,USR00347,306.7,13-10-2024 13:22,1,0,0,0,4,0.0426
TXN0000543,USR00560,MRC0296,585.78,04-11-2024 14:46,0,0,0,0,0,0.1451
TXN0000544,USR00796,MRC0099,150.29,16-11-2024 09:47,0,0,0,0,0,
TXN0000545,USR00511,MRC0316,351.64,28-11-2024 11:48,0,0,0,0,0,0.013
TXN0000546,USR01210,MRC0098,1823.88,17-10-2024 00:32,0,0,0,0,0,3.3504
TXN0000547,USR00272,MRC0365,736.19,16-01-2024 14:44,0,0,0,0,0,0.588
TXN0000548,USR00567,MRC0058,201.37,11-08-2024 03:25,0,1,0,0,0,0.715
TXN0000549,USR00916,MRC0074,383.88,27-02-2024 02:01,0,0,0,2,0,0.2838
TXN0000550,USR01394,MRC0141,1461.59,21-06-2024 04:53,0,0,0,0,0,0.0759
TXN0000551,USR01939,MRC0340,503.12,04-04-2024 06:45,0,0,0,0,0,1.2249
TXN0000552,USR01601,MRC0031,224.12,17-10-2024 14:53,0,0,0,0,2,0.4975
TXN0000553,USR00873,MRC0394,660.9,06-01-2024 08:19,0,0,0,0,0,0.8457
TXN0000554,USR00412,MRC0353,958.55,01-12-2024 11:38,0,0,0,0,0,0.1953
TXN0000555,USR00036,MRC0400,357.08,01-04-2024 00:57,0,0,0,4,0,0.4172
TXN0000556,USR00549,MRC0370,936.19,24-05-2024 00:25,0,0,0,0,0,0.1768
TXN0000557,USR00042,MRC0033,781.49,08-08-2024 06:16,0,0,0,2,0,0.4699
TXN0000558,USR01908,MRC0285,984.63,28-11-2024 09:06,0,0,0,0,0,0.2021
TXN0000559,USR00306,MRC0011,1115.65,07-05-2024 03:22,0,0,0,0,0,0.3612
TXN0000560,USR01501,USR00628,153.25,06-10-2024 23:05,0,0,0,1,0,0.103
TXN0000561,USR01968,MRC0309,71.78,07-08-2024 12:11,0,0,0,0,0,0.6273
TXN0000562,USR00689,MRC0183,1062.1,02-07-2024 01:36,0,0,0,0,0,
TXN0000563,USR00212,MRC0290,203.4,13-12-2024 22:37,0,0,0,0,0,0.0051
TXN0000564,USR00211,MRC0349,1481.51,01-08-2024 01:01,0,0,0,1,0,1.6707
TXN0000565,USR01881,MRC0301,2036.23,07-06-2024 21:26,0,0,0,0,0,0.949
TXN0000566,USR00485,MRC0314,1398.08,16-02-2024 03:06,0,0,0,0,1,0.4401
TXN0000567,USR00975,USR01412,867.04,17-04-2024 14:35,0,0,0,0,0,1.7854
TXN0000568,USR00444,USR01630,589.2,08-06-2024 22:20,0,0,0,0,0,0.2915
TXN0000569,USR01427,MRC0179,534.9,28-12-2024 23:36,0,0,0,0,0,0.7071
TXN0000570,USR00044,MRC0342,1590.44,16-04-2024 21:35,0,0,0,0,0,0.1756
TXN0000571,USR00405,USR00272,219.63,24-04-2024 13:35,0,0,0,0,0,0.4411
TXN0000572,USR00419,MRC0188,463.39,31-08-2024 13:16,0,0,0,1,0,1.5827
TXN0000573,USR00326,MRC0243,1426.61,26-05-2024 20:01,0,1,0,0,0,0.1528
TXN0000574,USR01566,MRC0081,1052.56,23-03-2024 05:58,0,0,0,0,0,0.1396
TXN0000575,USR01462,MRC0285,474.42,09-12-2024 05:52,0,0,0,3,2,0.2929
TXN0000576,USR01816,USR00928,1308.62,02-03-2024 03:02,0,0,0,0,0,0.016
TXN0000577,USR01714,USR01628,239.31,21-06-2024 20:24,0,0,0,0,1,0.454
TXN0000578,USR00832,USR00606,1236.13,25-05-2024 20:09,0,0,0,0,0,0.9063
TXN0000579,USR00111,USR00471,216.27,13-10-2024 05:22,0,0,0,0,0,0.7225
TXN0000580,USR01511,MRC0070,208.42,21-01-2024 12:25,0,0,0,0,0,0.3853
TXN0000581,USR01243,USR01114,184.22,09-12-2024 11:24,0,0,0,0,0,0.2703
