user_id,age_group,city,city_tier,kyc_status,account_age_days,linked_bank_count,avg_monthly_transactions,avg_transaction_value,preferred_app,preferred_device,user_loyalty_score,is_high_risk_user
USR01099,35-44,Hyderabad,Tier 1,Verified,268,1,45,2357.82,PhonePe,Android,0.757,0
USR01100,25-34,Delhi,Tier 1,Not Verified,2011,2,40,1379.48,PhonePe,iOS,0.644,0
USR01101,18-24,Rajkot,Tier 2,Verified,1206,1,34,523.47,Paytm,Android,0.863,0
USR01102,35-44,Kolkata,Tier 1,Verified,561,2,65,1805.24,GPay,iOS,0.547,0
USR01103,25-34,Nashik,Tier 3,Verified,2047,3,15,230.78,PhonePe,Android,0.895,0
USR01104,25-34,Visakhapatnam,Tier 2,Verified,822,1,30,416.65,PhonePe,Android,0.122,0
USR01105,35-44,Ranchi,Tier 3,Verified,879,2,12,307.23,Paytm,Android,0.999,0
USR01106,18-24,Bhopal,Tier 2,Verified,1462,2,29,1013.42,Paytm,Android,0.674,1
USR01107,25-34,Mysuru,Tier 3,Verified,1183,1,21,299.17,PhonePe,Android,0.161,0
USR01108,45-54,Aurangabad,Tier 3,Verified,1356,2,17,140.34,WhatsApp Pay,iOS,0.202,0
USR01109,18-24,Amritsar,Tier 3,Verified,2360,2,23,409.31,GPay,iOS,0.126,0
USR01110,18-24,Bhopal,Tier 2,Verified,1414,3,32,177.32,GPay,Android,0.531,0
USR01111,18-24,Jodhpur,Tier 3,Verified,586,1,23,55.97,Paytm,Android,0.664,0
USR01112,35-44,Aurangabad,Tier 3,Verified,1402,1,16,152.92,PhonePe,iOS,0.833,0
USR01113,25-34,Jaipur,Tier 2,Verified,2164,1,33,217.53,PhonePe,Android,0.752,0
USR01114,35-44,Mumbai,Tier 1,Verified,883,2,44,306.2,WhatsApp Pay,Android,0.399,0
USR01115,18-24,Kochi,Tier 2,Verified,1478,1,38,785.3,Paytm,Android,0.234,0
USR01116,45-54,Bhopal,Tier 2,Not Verified,1566,2,36,519.47,PhonePe,Android,0.858,0
USR01117,18-24,Patna,Tier 2,Verified,797,2,30,196.44,PhonePe,Android,0.878,0
USR01118,25-34,Tiruchirappalli,Tier 3,Verified,1318,2,20,742.36,Paytm,Android,0.344,0
USR01119,25-34,Indore,Tier 2,Verified,1003,1,23,421.12,WhatsApp Pay,Android,0.847,0
USR01120,18-24,Chennai,Tier 1,Verified,746,1,39,829.11,Paytm,Android,0.806,0
USR01121,18-24,Delhi,Tier 1,Verified,1847,2,28,699.46,Paytm,Android,0.819,0
USR01122,18-24,Guwahati,Tier 3,Verified,809,1,13,379.64,Paytm,Android,0.535,0
USR01123,18-24,Hubli,Tier 3,Verified,1370,1,20,288.38,PhonePe,Web,0.885,0
USR01124,25-34,Aurangabad,Tier 3,Verified,573,1,22,61.07,GPay,Android,0.133,0
USR01125,25-34,Delhi,Tier 1,Verified,46,1,46,803.45,Paytm,Android,0.14,0
USR01126,35-44,Chandigarh,Tier 2,Not Verified,386,1,38,828.81,GPay,Android,0.9,0
USR01127,18-24,Chennai,Tier 1,Verified,122,2,43,436.3,Amazon Pay,Android,0.381,0
USR01128,55+,Jalandhar,Tier 3,Verified,851,1,15,177.92,PhonePe,Android,0.349,0
USR01129,55+,Ahmedabad,Tier 1,Verified,511,1,55,946.44,GPay,Android,0.242,0
USR01130,35-44,Agra,Tier 2,Verified,2322,2,19,317.2,Amazon Pay,Web,0.286,0
USR01131,45-54,Bhopal,Tier 2,Verified,1140,1,19,446.11,PhonePe,Android,0.734,0
USR01132,25-34,Hyderabad,Tier 1,Verified,731,1,59,2003.18,Amazon Pay,Android,0.652,0
USR01133,35-44,Vadodara,Tier 2,Verified,237,1,22,408.54,Amazon Pay,Android,0.524,0
USR01134,35-44,Ranchi,Tier 3,Verified,1601,1,21,594.9,PhonePe,Android,0.484,0
USR01135,25-34,Solapur,Tier 3,Verified,2457,2,19,203.47,PhonePe,Android,0.721,0
USR01136,18-24,Bhopal,Tier 2,Verified,1309,1,35,706.02,GPay,iOS,0.278,0
USR01137,45-54,Kochi,Tier 2,Verified,2215,1,37,546.45,Amazon Pay,Android,0.931,0
USR01138,25-34,Bengaluru,Tier 1,Verified,410,3,31,488.79,BHIM,Android,0.928,0
USR01139,18-24,Vadodara,Tier 2,Verified,1301,2,29,468.12,Paytm,iOS,0.739,0
USR01140,25-34,Hyderabad,Tier 1,Verified,946,1,49,1141.9,PhonePe,iOS,0.906,0
USR01141,18-24,Jalandhar,Tier 3,Verified,1635,1,19,395.72,PhonePe,Android,0.926,0
USR01142,25-34,Kolkata,Tier 1,Verified,1886,1,67,582.72,BHIM,Android,0.159,0
USR01143,25-34,Vadodara,Tier 2,Verified,1919,3,36,238.27,BHIM,Android,0.354,0
USR01144,55+,Solapur,Tier 3,Verified,551,2,24,311.64,GPay,Android,0.465,0
USR01145,45-54,Delhi,Tier 1,Verified,1364,2,60,1744.85,GPay,Android,0.164,0
USR01146,25-34,Vadodara,Tier 2,Verified,1671,2,28,1203.95,PhonePe,Android,0.315,0
USR01147,25-34,Guwahati,Tier 3,Verified,2005,1,19,111.49,PhonePe,Android,0.407,0
USR01148,35-44,Pune,Tier 1,Verified,1813,2,39,388.52,GPay,Android,0.408,0
USR01149,25-34,Kanpur,Tier 2,Verified,349,2,25,408.06,Amazon Pay,Android,0.741,0
USR01150,18-24,Lucknow,Tier 2,Verified,2455,2,47,1562.69,Paytm,Android,0.393,0
USR01151,45-54,Ahmedabad,Tier 1,Not Verified,751,1,44,432.4,GPay,Android,0.465,0
USR01152,18-24,Pune,Tier 1,Verified,1371,1,29,907.49,GPay,iOS,0.694,0
USR01153,35-44,Bengaluru,Tier 1,Verified,2408,3,21,1372.33,GPay,Android,0.673,1
USR01154,25-34,Bengaluru,Tier 1,Verified,641,1,77,1104.9,WhatsApp Pay,Android,0.362,0
USR01155,35-44,Vadodara,Tier 2,Not Verified,831,1,25,921.02,GPay,Android,0.89,0
USR01156,35-44,Kochi,Tier 2,Verified,1277,3,31,436.25,BHIM,Android,0.943,0
USR01157,25-34,Indore,Tier 2,Not Verified,1440,4,30,1074.41,Paytm,iOS,0.624,0
USR01158,25-34,Coimbatore,Tier 2,Verified,1685,3,25,235.2,BHIM,iOS,0.867,0
USR01159,18-24,Indore,Tier 2,Verified,2278,4,22,372.72,Paytm,Android,0.101,0
USR01160,25-34,Bhopal,Tier 2,Not Verified,479,3,23,464.25,GPay,Android,0.879,0
USR01161,25-34,Rajkot,Tier 2,Verified,2447,1,30,347.21,PhonePe,Android,0.386,0
USR01162,18-24,Pune,Tier 1,Verified,1812,2,28,1113.35,GPay,Android,0.696,0
USR01163,45-54,Mysuru,Tier 3,Verified,2305,1,12,211.06,PhonePe,Android,0.932,0
USR01164,25-34,Kanpur,Tier 2,Not Verified,1211,4,33,393.12,Paytm,Android,0.703,0
USR01165,18-24,Lucknow,Tier 2,Verified,94,1,33,193.07,PhonePe,Web,0.896,0
USR01166,55+,Bengaluru,Tier 1,Verified,376,1,35,1708.31,GPay,iOS,0.825,0
USR01167,35-44,Pune,Tier 1,Verified,766,1,38,114.06,Paytm,Android,0.482,0
USR01168,45-54,Patna,Tier 2,Verified,1485,1,33,338.16,PhonePe,Android,0.482,1
USR01169,25-34,Ahmedabad,Tier 1,Verified,999,2,66,781.08,GPay,Android,0.342,0
USR01170,35-44,Solapur,Tier 3,Verified,1533,1,25,235.25,GPay,Android,0.134,0
USR01171,25-34,Kolkata,Tier 1,Verified,493,2,62,393.25,Paytm,Android,0.966,0
USR01172,35-44,Rajkot,Tier 2,Verified,2186,4,26,792.62,Paytm,Android,0.985,0
USR01173,25-34,Vadodara,Tier 2,Verified,2147,1,44,352.62,PhonePe,Web,0.901,0
USR01174,25-34,Ahmedabad,Tier 1,Verified,349,2,60,977.01,GPay,iOS,0.585,0
USR01175,35-44,Mumbai,Tier 1,Not Verified,1437,2,34,2729.03,GPay,Web,0.11,0
USR01176,18-24,Indore,Tier 2,Verified,1951,2,20,504.16,GPay,Android,0.398,0
USR01177,35-44,Kochi,Tier 2,Verified,1236,1,32,608.97,PhonePe,Android,0.132,0
USR01178,25-34,Rajkot,Tier 2,Verified,1275,2,18,1140.81,Amazon Pay,Android,0.607,0
USR01179,18-24,Vadodara,Tier 2,Not Verified,2398,1,19,213.03,GPay,Android,0.146,0
USR01180,18-24,Kochi,Tier 2,Verified,141,1,35,926.33,Paytm,iOS,0.174,0
USR01181,18-24,Chennai,Tier 1,Verified,1062,1,41,848.21,GPay,Android,0.353,0
USR01182,18-24,Jaipur,Tier 2,Not Verified,486,2,36,451.96,Paytm,iOS,0.919,0
USR01183,35-44,Surat,Tier 2,Verified,1859,1,37,1817.24,WhatsApp Pay,iOS,0.258,0
USR01184,45-54,Mysuru,Tier 3,Verified,2016,1,17,185.71,PhonePe,iOS,0.575,1
USR01185,35-44,Lucknow,Tier 2,Verified,624,2,30,401.55,BHIM,Android,0.84,0
USR01186,35-44,Kochi,Tier 2,Verified,1721,2,17,377.93,GPay,iOS,0.314,0
USR01187,35-44,Surat,Tier 2,Verified,715,1,27,873.19,GPay,Android,0.761,0
USR01188,45-54,Surat,Tier 2,Not Verified,1112,2,36,405.65,Paytm,Web,0.204,0
USR01189,35-44,Pune,Tier 1,Verified,1980,1,19,1348.81,PhonePe,Android,0.772,0
USR01190,35-44,Aurangabad,Tier 3,Verified,987,1,18,110.05,PhonePe,Android,0.735,0
USR01191,35-44,Kanpur,Tier 2,Verified,2202,3,34,1365.2,GPay,Android,0.111,0
USR01192,25-34,Vadodara,Tier 2,Verified,1594,2,44,149.21,PhonePe,iOS,0.966,0
USR01193,25-34,Jaipur,Tier 2,Verified,428,3,41,1201.87,PhonePe,Android,0.674,0
USR01194,25-34,Patna,Tier 2,Not Verified,1146,1,33,1096.53,GPay,Android,0.34,0
USR01195,25-34,Pune,Tier 1,Verified,1918,2,27,879.27,WhatsApp Pay,Android,0.774,0
USR01196,45-54,Solapur,Tier 3,Verified,828,2,15,847.97,Paytm,Android,0.71,0
USR01197,35-44,Kolkata,Tier 1,Verified,2273,1,22,1232.79,PhonePe,Android,0.108,0
USR01198,25-34,Pune,Tier 1,Verified,430,2,46,710.92,GPay,iOS,0.717,0
USR01199,25-34,Rajkot,Tier 2,Verified,1190,1,39,155.4,GPay,Web,0.131,0
USR01200,25-34,Jaipur,Tier 2,Verified,2463,2,39,400.93,PhonePe,iOS,0.852,0
USR01201,45-54,Delhi,Tier 1,Verified,521,1,38,677.58,GPay,Web,0.644,0
USR01202,25-34,Bengaluru,Tier 1,Verified,484,2,63,266.34,Amazon Pay,Android,0.328,0
USR01203,25-34,Varanasi,Tier 3,Verified,340,2,21,106.98,Amazon Pay,iOS,0.93,0
USR01204,25-34,Pune,Tier 1,Verified,1354,1,37,1914.24,PhonePe,Android,0.803,0
USR01205,25-34,Mumbai,Tier 1,Verified,1597,1,38,2130.73,PhonePe,Android,0.996,0
USR01206,35-44,Chandigarh,Tier 2,Verified,1114,1,22,772.87,PhonePe,Android,0.162,0
USR01207,35-44,Hyderabad,Tier 1,Verified,1638,1,41,458.06,WhatsApp Pay,Android,0.543,0
USR01208,25-34,Kochi,Tier 2,Verified,1796,1,47,485.68,PhonePe,iOS,0.679,0
USR01209,18-24,Chennai,Tier 1,Not Verified,453,1,61,273.25,Paytm,Android,0.163,0
USR01210,18-24,Kochi,Tier 2,Verified,1856,1,32,419.24,GPay,iOS,0.548,0
USR01211,25-34,Jodhpur,Tier 3,Verified,184,2,7,237.59,PhonePe,Android,0.34,0
USR01212,55+,Varanasi,Tier 3,Verified,1632,2,17,561.88,Paytm,iOS,0.564,0
USR01213,55+,Vadodara,Tier 2,Verified,1988,1,44,819.84,Amazon Pay,Android,0.86,0
USR01214,25-34,Kochi,Tier 2,Verified,317,2,32,1271.04,Paytm,Android,0.103,0
USR01215,35-44,Chandigarh,Tier 2,Verified,2004,1,45,547.3,PhonePe,Android,0.582,0
USR01216,25-34,Bhopal,Tier 2,Verified,1270,1,28,3375.97,GPay,Android,0.669,0
USR01217,18-24,Delhi,Tier 1,Not Verified,1526,2,67,1623.71,PhonePe,iOS,0.965,0
USR01218,35-44,Vadodara,Tier 2,Verified,1217,2,27,614.22,GPay,Android,0.259,1
USR01219,45-54,Pune,Tier 1,Verified,812,1,42,687.89,GPay,Android,0.451,0
USR01220,25-34,Tiruchirappalli,Tier 3,Verified,1501,1,7,128.24,GPay,iOS,0.897,0
USR01221,35-44,Nagpur,Tier 2,Verified,603,1,33,661.53,GPay,iOS,0.123,0
USR01222,35-44,Mysuru,Tier 3,Verified,2033,1,17,457.56,PhonePe,Android,0.813,0
USR01223,18-24,Nashik,Tier 3,Verified,2217,4,23,458.65,PhonePe,iOS,0.831,0
USR01224,18-24,Jodhpur,Tier 3,Verified,181,1,22,324.94,BHIM,Android,0.404,0
USR01225,35-44,Pune,Tier 1,Verified,514,1,51,718.15,Amazon Pay,Android,0.688,0
USR01226,25-34,Warangal,Tier 3,Verified,2227,1,12,297.74,Amazon Pay,Android,0.621,0
USR01227,25-34,Jaipur,Tier 2,Verified,609,1,29,294.53,Paytm,Android,0.117,0
USR01228,35-44,Agra,Tier 2,Verified,217,1,37,515.17,PhonePe,Android,0.684,1
USR01229,25-34,Mumbai,Tier 1,Verified,1288,3,27,1296.68,GPay,iOS,0.188,0
USR01230,25-34,Delhi,Tier 1,Verified,465,1,38,1041.72,PhonePe,Android,0.635,0
USR01231,35-44,Lucknow,Tier 2,Verified,860,1,29,491.58,GPay,Android,0.83,0
USR01232,25-34,Pune,Tier 1,Verified,1358,1,29,2140.41,Paytm,Android,0.716,0
USR01233,25-34,Kolkata,Tier 1,Verified,903,2,42,534.49,Amazon Pay,iOS,0.634,0
USR01234,45-54,Delhi,Tier 1,Verified,1151,1,60,1085.85,PhonePe,Android,0.474,0
USR01235,25-34,Coimbatore,Tier 2,Verified,705,1,35,548.78,Amazon Pay,iOS,0.933,1
USR01236,55+,Ranchi,Tier 3,Verified,1570,2,17,109.28,BHIM,Android,0.114,0
USR01237,18-24,Jaipur,Tier 2,Verified,59,1,23,707.91,PhonePe,Android,0.18,0
USR01238,35-44,Chennai,Tier 1,Verified,1734,2,32,917.0,BHIM,Android,0.813,0
USR01239,35-44,Kanpur,Tier 2,Verified,874,1,32,889.64,PhonePe,Android,0.344,0
USR01240,35-44,Mysuru,Tier 3,Verified,744,2,23,222.16,Paytm,iOS,0.134,0
USR01241,35-44,Vadodara,Tier 2,Verified,390,2,35,249.56,WhatsApp Pay,Android,0.804,0
USR01242,35-44,Jaipur,Tier 2,Verified,2314,1,34,749.43,GPay,Web,0.206,0
USR01243,45-54,Ranchi,Tier 3,Verified,1512,3,22,252.47,GPay,Android,0.988,0
USR01244,45-54,Nashik,Tier 3,Verified,882,1,20,511.06,PhonePe,iOS,0.274,0
USR01245,18-24,Surat,Tier 2,Verified,1973,1,59,718.99,BHIM,iOS,0.244,0
USR01246,35-44,Jaipur,Tier 2,Verified,1521,1,29,465.62,Paytm,Android,0.491,0
USR01247,25-34,Madurai,Tier 3,Verified,1886,1,21,110.77,PhonePe,Android,0.766,0
USR01248,45-54,Guwahati,Tier 3,Verified,677,2,30,107.62,Amazon Pay,Web,0.537,0
USR01249,35-44,Hyderabad,Tier 1,Verified,1851,2,32,137.9,GPay,iOS,0.393,0
USR01250,25-34,Kolkata,Tier 1,Verified,972,2,40,421.02,GPay,Android,0.394,0
USR01251,25-34,Pune,Tier 1,Verified,849,1,60,1359.21,GPay,Android,0.299,0
USR01252,35-44,Ahmedabad,Tier 1,Verified,252,3,68,4539.45,Amazon Pay,Android,0.23,0
USR01253,25-34,Vadodara,Tier 2,Not Verified,759,1,23,915.32,BHIM,Android,0.223,0
USR01254,45-54,Warangal,Tier 3,Verified,1498,4,12,572.23,GPay,Android,0.282,0
USR01255,25-34,Rajkot,Tier 2,Verified,2359,1,22,717.91,GPay,Android,0.223,0
USR01256,25-34,Vadodara,Tier 2,Verified,1743,1,19,260.56,PhonePe,Android,0.409,0
USR01257,18-24,Bengaluru,Tier 1,Verified,726,2,35,366.47,BHIM,iOS,0.597,0
USR01258,35-44,Pune,Tier 1,Verified,2167,1,43,2400.49,BHIM,Web,0.996,0
USR01259,45-54,Meerut,Tier 3,Verified,1925,1,15,84.63,Paytm,iOS,0.757,0
USR01260,45-54,Hyderabad,Tier 1,Verified,1045,1,37,704.86,GPay,Android,0.622,0
USR01261,35-44,Agra,Tier 2,Not Verified,640,3,30,132.59,GPay,Android,0.908,0
USR01262,35-44,Mumbai,Tier 1,Verified,194,4,7,763.16,Amazon Pay,Android,0.76,0
USR01263,35-44,Patna,Tier 2,Verified,2205,1,28,768.07,PhonePe,Android,0.829,0
USR01264,25-34,Lucknow,Tier 2,Verified,1883,1,45,2201.14,GPay,iOS,0.175,0
USR01265,18-24,Rajkot,Tier 2,Verified,1695,3,32,1517.41,PhonePe,Android,0.219,0
USR01266,55+,Surat,Tier 2,Verified,401,1,29,323.55,Amazon Pay,Android,0.702,0
USR01267,55+,Nashik,Tier 3,Verified,2366,2,16,441.42,BHIM,Android,0.122,0
USR01268,35-44,Kochi,Tier 2,Verified,597,3,30,399.28,GPay,Android,0.465,0
USR01269,25-34,Kolkata,Tier 1,Verified,1931,2,44,623.17,Amazon Pay,Android,0.101,0
USR01270,35-44,Amritsar,Tier 3,Verified,1393,2,23,411.12,GPay,Android,0.367,0
USR01271,35-44,Rajkot,Tier 2,Verified,2251,2,31,392.84,PhonePe,Android,0.286,0
USR01272,35-44,Kolkata,Tier 1,Not Verified,254,2,62,842.15,PhonePe,Android,0.919,0
USR01273,18-24,Mumbai,Tier 1,Verified,484,1,61,485.41,Paytm,Android,0.519,1
USR01274,25-34,Kolkata,Tier 1,Verified,747,2,40,407.58,PhonePe,iOS,0.734,0
USR01275,18-24,Kochi,Tier 2,Verified,868,1,16,352.52,PhonePe,Android,0.401,0
USR01276,25-34,Ahmedabad,Tier 1,Verified,2406,3,61,1268.49,BHIM,Android,0.733,0
USR01277,35-44,Hyderabad,Tier 1,Verified,1342,1,50,738.97,GPay,Web,0.341,0
USR01278,35-44,Hubli,Tier 3,Not Verified,253,1,13,446.46,PhonePe,Android,0.411,0
USR01279,35-44,Coimbatore,Tier 2,Verified,532,1,38,188.24,BHIM,Android,0.579,0
USR01280,18-24,Indore,Tier 2,Verified,1227,1,32,335.32,GPay,Android,0.431,0
USR01281,18-24,Tiruchirappalli,Tier 3,Verified,298,1,17,241.31,PhonePe,Android,0.896,0
USR01282,25-34,Pune,Tier 1,Verified,762,1,47,2084.44,PhonePe,Android,0.961,0
USR01283,18-24,Chennai,Tier 1,Verified,488,2,46,337.63,PhonePe,Web,0.547,0
USR01284,35-44,Mumbai,Tier 1,Verified,1230,1,23,1077.3,GPay,Android,0.714,0
USR01285,35-44,Ahmedabad,Tier 1,Verified,1450,1,54,475.23,Paytm,Android,0.764,1
USR01286,25-34,Nagpur,Tier 2,Verified,287,1,42,173.61,Amazon Pay,Android,0.822,0
USR01287,25-34,Coimbatore,Tier 2,Verified,1405,1,31,1132.49,PhonePe,Android,0.409,0
USR01288,25-34,Kolkata,Tier 1,Verified,2021,2,44,1135.59,PhonePe,iOS,0.727,0
USR01289,25-34,Vadodara,Tier 2,Verified,1905,1,31,1418.01,BHIM,iOS,0.219,0
USR01290,35-44,Bengaluru,Tier 1,Verified,1094,1,31,635.76,GPay,Android,0.435,0
USR01291,25-34,Chandigarh,Tier 2,Verified,223,1,26,757.04,GPay,Android,0.356,0
USR01292,18-24,Agra,Tier 2,Verified,688,2,34,320.7,Paytm,Android,0.357,0
USR01293,35-44,Chandigarh,Tier 2,Verified,658,1,24,378.79,GPay,Android,0.205,0
USR01294,25-34,Agra,Tier 2,Verified,548,1,35,1245.37,Paytm,Android,0.433,0
USR01295,35-44,Mumbai,Tier 1,Verified,1328,4,29,1447.61,Paytm,iOS,0.233,0
USR01296,18-24,Bengaluru,Tier 1,Not Verified,2215,1,34,710.11,PhonePe,iOS,0.928,0
USR01297,25-34,Ahmedabad,Tier 1,Verified,625,3,55,921.05,GPay,Web,0.935,0
USR01298,45-54,Tiruchirappalli,Tier 3,Verified,2267,4,25,462.71,WhatsApp Pay,Android,0.398,0
USR01299,25-34,Nashik,Tier 3,Verified,1217,4,25,249.11,PhonePe,Android,0.779,0
USR01300,25-34,Warangal,Tier 3,Verified,632,2,11,117.57,Paytm,Web,0.756,0
USR01301,35-44,Bhopal,Tier 2,Verified,490,2,30,213.78,GPay,Android,0.91,0
USR01302,18-24,Coimbatore,Tier 2,Verified,508,1,54,710.35,Amazon Pay,Android,0.461,0
USR01303,55+,Vadodara,Tier 2,Verified,1493,1,26,439.15,Paytm,Android,0.15,0
USR01304,35-44,Solapur,Tier 3,Verified,2186,1,18,374.93,GPay,iOS,0.942,0
USR01305,35-44,Mumbai,Tier 1,Not Verified,372,2,55,2264.65,PhonePe,Android,0.501,0
USR01306,35-44,Lucknow,Tier 2,Verified,2126,1,20,748.6,PhonePe,iOS,0.541,0
USR01307,25-34,Coimbatore,Tier 2,Verified,259,3,21,1475.67,Amazon Pay,Android,0.425,0
USR01308,18-24,Meerut,Tier 3,Verified,1781,1,16,404.66,Paytm,iOS,0.436,0
USR01309,55+,Jalandhar,Tier 3,Verified,1291,4,14,382.01,PhonePe,iOS,0.887,0
USR01310,35-44,Rajkot,Tier 2,Verified,1849,2,31,538.96,GPay,Android,0.474,0
USR01311,25-34,Guwahati,Tier 3,Verified,1766,2,7,468.53,GPay,iOS,0.473,0
USR01312,55+,Agra,Tier 2,Verified,382,1,17,429.2,Amazon Pay,Android,0.373,0
USR01313,25-34,Kolkata,Tier 1,Verified,300,3,51,384.16,GPay,Android,0.632,0
USR01314,35-44,Jaipur,Tier 2,Verified,1707,2,44,164.05,PhonePe,Web,0.346,0
USR01315,35-44,Ahmedabad,Tier 1,Not Verified,2356,2,37,1149.31,GPay,iOS,0.223,0
USR01316,45-54,Pune,Tier 1,Verified,1215,2,38,1007.82,Paytm,iOS,0.138,0
USR01317,18-24,Meerut,Tier 3,Verified,2427,1,12,248.68,PhonePe,iOS,0.603,0
USR01318,45-54,Jaipur,Tier 2,Verified,40,1,35,442.16,GPay,Android,0.37,0
USR01319,55+,Surat,Tier 2,Verified,1965,1,14,385.26,BHIM,Android,0.699,0
USR01320,25-34,Kanpur,Tier 2,Verified,2044,3,24,427.45,PhonePe,iOS,0.68,1
USR01321,35-44,Madurai,Tier 3,Not Verified,1165,1,11,554.12,GPay,Android,0.974,0
USR01322,25-34,Kolkata,Tier 1,Verified,2410,1,72,928.83,PhonePe,Android,0.492,0
USR01323,25-34,Ahmedabad,Tier 1,Verified,519,1,55,1719.43,GPay,Android,0.76,1
USR01324,25-34,Visakhapatnam,Tier 2,Verified,697,2,55,420.44,Paytm,Android,0.232,0
USR01325,18-24,Rajkot,Tier 2,Verified,584,1,29,343.98,GPay,Android,0.148,0
USR01326,55+,Warangal,Tier 3,Verified,1488,1,24,114.83,GPay,iOS,0.362,0
USR01327,25-34,Ranchi,Tier 3,Verified,2134,1,16,684.96,PhonePe,Android,0.665,0
USR01328,18-24,Solapur,Tier 3,Verified,714,2,10,231.64,PhonePe,Android,0.885,0
USR01329,35-44,Chennai,Tier 1,Verified,1141,2,61,1283.39,Paytm,iOS,0.72,0
USR01330,45-54,Agra,Tier 2,Verified,1470,3,26,520.7,GPay,Android,0.112,0
USR01331,25-34,Kolkata,Tier 1,Verified,2016,1,49,1347.21,Paytm,Android,0.929,0
USR01332,45-54,Mysuru,Tier 3,Not Verified,663,2,11,671.89,Amazon Pay,Android,0.848,0
USR01333,18-24,Coimbatore,Tier 2,Not Verified,2183,3,26,384.8,PhonePe,iOS,0.741,0
USR01334,25-34,Kochi,Tier 2,Verified,496,1,28,1176.07,Amazon Pay,Android,0.924,0
USR01335,25-34,Kanpur,Tier 2,Verified,101,1,31,1303.92,GPay,Android,0.38,0
USR01336,35-44,Ahmedabad,Tier 1,Verified,2477,2,50,483.18,Paytm,iOS,0.973,0
USR01337,45-54,Visakhapatnam,Tier 2,Not Verified,147,2,34,1039.16,GPay,Web,0.207,0
USR01338,18-24,Bengaluru,Tier 1,Verified,958,1,63,2995.54,Paytm,Android,0.289,0
USR01339,35-44,Pune,Tier 1,Verified,487,1,65,636.27,GPay,Android,0.797,0
USR01340,25-34,Mumbai,Tier 1,Verified,834,1,39,1677.26,PhonePe,iOS,0.814,0
USR01341,18-24,Mumbai,Tier 1,Not Verified,1951,1,47,873.16,PhonePe,iOS,0.328,0
USR01342,25-34,Mumbai,Tier 1,Verified,425,2,32,628.14,GPay,Android,0.928,0
USR01343,25-34,Indore,Tier 2,Verified,849,1,22,593.93,Paytm,Android,0.416,0
USR01344,45-54,Chennai,Tier 1,Verified,2404,1,61,837.7,PhonePe,iOS,0.245,0
USR01345,25-34,Tiruchirappalli,Tier 3,Verified,1020,2,14,301.18,GPay,Android,0.162,0
USR01346,25-34,Kochi,Tier 2,Verified,87,2,29,384.38,Amazon Pay,Android,0.744,0
USR01347,35-44,Kanpur,Tier 2,Verified,2230,1,40,539.72,PhonePe,iOS,0.753,0
USR01348,25-34,Ahmedabad,Tier 1,Verified,1531,2,39,1904.83,GPay,Android,0.267,0
USR01349,45-54,Ranchi,Tier 3,Verified,770,3,15,1262.38,PhonePe,iOS,0.983,0
USR01350,25-34,Hyderabad,Tier 1,Verified,1699,1,2,782.93,PhonePe,Android,0.986,0
USR01351,25-34,Lucknow,Tier 2,Verified,2158,1,47,268.24,Paytm,iOS,0.786,0
USR01352,25-34,Coimbatore,Tier 2,Verified,196,1,29,2010.73,BHIM,iOS,0.544,0
USR01353,18-24,Ahmedabad,Tier 1,Verified,2489,2,41,1061.67,Amazon Pay,iOS,0.718,0
USR01354,18-24,Mysuru,Tier 3,Verified,2298,1,11,326.0,GPay,Android,0.986,0
USR01355,18-24,Delhi,Tier 1,Verified,1978,3,48,881.77,PhonePe,Android,0.431,1
USR01356,45-54,Surat,Tier 2,Verified,2043,2,16,945.06,PhonePe,Android,0.457,0
USR01357,35-44,Surat,Tier 2,Not Verified,378,1,46,660.76,Paytm,Android,0.455,0
USR01358,25-34,Delhi,Tier 1,Verified,721,1,43,1680.68,Paytm,Android,0.978,0
USR01359,25-34,Solapur,Tier 3,Verified,1685,1,19,110.04,GPay,Android,0.854,0
USR01360,25-34,Chennai,Tier 1,Not Verified,2413,2,50,621.82,WhatsApp Pay,Android,0.781,0
USR01361,25-34,Patna,Tier 2,Verified,1488,1,35,476.0,GPay,Android,0.643,0
USR01362,45-54,Vadodara,Tier 2,Verified,2124,1,40,1044.58,Paytm,Web,0.791,0
USR01363,18-24,Hubli,Tier 3,Verified,2034,1,9,184.09,PhonePe,Android,0.666,0
USR01364,55+,Lucknow,Tier 2,Verified,246,3,29,849.87,Paytm,iOS,0.548,1
USR01365,25-34,Kanpur,Tier 2,Verified,1597,2,35,462.47,BHIM,Android,0.394,0
USR01366,25-34,Delhi,Tier 1,Verified,343,2,31,1041.71,PhonePe,Android,0.568,0
USR01367,35-44,Ahmedabad,Tier 1,Verified,857,1,39,785.39,BHIM,iOS,0.548,0
USR01368,18-24,Aurangabad,Tier 3,Not Verified,1437,3,22,175.68,Amazon Pay,Android,0.586,1
USR01369,25-34,Madurai,Tier 3,Not Verified,159,4,18,272.65,PhonePe,Android,0.892,0
USR01370,35-44,Ahmedabad,Tier 1,Verified,1318,3,23,1046.31,Amazon Pay,Android,0.498,1
USR01371,25-34,Bengaluru,Tier 1,Verified,2310,2,44,329.12,BHIM,iOS,0.801,0
USR01372,18-24,Kanpur,Tier 2,Verified,2043,1,34,375.12,GPay,Android,0.381,0
USR01373,45-54,Kochi,Tier 2,Verified,478,2,20,587.48,Paytm,iOS,0.541,0
