user_id,Recency,Frequency,Monetary,Avg_Txn_Value,Weekend_Ratio,Night_Ratio,user_loyalty_score
USR01357,3,7,8354.24,1193.462857142857,0.14285714285714285,0.42857142857142855,4180.62
USR01358,107,5,11637.09,2327.418,0.2,0.4,5821.045
USR01359,27,13,1699.93,130.76384615384615,0.3076923076923077,0.38461538461538464,856.465
USR01360,1,20,14330.89,716.5445,0.4,0.4,7175.445
USR01361,37,12,8823.09,735.2575,0.25,0.25,4417.545
USR01362,21,14,18173.55,1298.1107142857143,0.21428571428571427,0.5,9093.775
USR01363,44,6,1735.46,289.24333333333334,0.16666666666666666,0.16666666666666666,870.73
USR01364,42,8,6428.21,803.52625,0.25,0.625,3218.105
USR01365,20,11,6112.27,555.6609090909092,0.18181818181818182,0.2727272727272727,3061.635
USR01366,1,12,12306.88,1025.5733333333333,0.4166666666666667,0.5833333333333334,6159.44
USR01367,20,8,5492.86,686.6075,0.125,0.25,2750.43
USR01368,30,13,2972.7,228.66923076923075,0.3076923076923077,0.6153846153846154,1492.85
USR01369,8,11,5274.92,479.53818181818184,0.36363636363636365,0.36363636363636365,2642.96
USR01370,28,11,17632.34,1602.94,0.36363636363636365,0.36363636363636365,8821.67
USR01371,77,8,3557.12,444.64,0.25,0.125,1782.56
USR01372,44,10,5234.4400000000005,523.4440000000001,0.4,0.4,2622.2200000000003
USR01373,62,15,8498.53,566.5686666666667,0.3333333333333333,0.2,4256.765
USR01374,86,10,31539.6,3153.96,0.4,0.4,15774.8
USR01375,36,11,12622.24,1147.4763636363637,0.36363636363636365,0.36363636363636365,6316.62
USR01376,33,13,11039.76,849.2123076923077,0.23076923076923078,0.3076923076923077,5526.38
USR01377,78,12,5357.97,446.4975,0.4166666666666667,0.4166666666666667,2684.985
USR01378,3,9,9822.75,1091.4166666666667,0.2222222222222222,0.5555555555555556,4915.875
USR01379,8,13,6806.72,523.5938461538461,0.3076923076923077,0.15384615384615385,3409.86
USR01380,2,12,18537.43,1544.7858333333334,0.4166666666666667,0.16666666666666666,9274.715
USR01381,18,7,2780.71,397.2442857142857,0.2857142857142857,0.0,1393.855
USR01382,51,14,9792.06,699.4328571428571,0.21428571428571427,0.21428571428571427,4903.03
USR01383,6,10,9023.33,902.333,0.3,0.6,4516.665
USR01384,2,12,12715.07,1059.5891666666666,0.16666666666666666,0.4166666666666667,6363.535
USR01385,81,6,8512.85,1418.8083333333334,0.3333333333333333,0.5,4259.425
USR01386,34,6,5009.69,834.9483333333333,0.3333333333333333,0.16666666666666666,2507.845
USR01387,26,13,38490.229999999996,2960.786923076923,0.23076923076923078,0.3076923076923077,19251.614999999998
USR01388,28,10,11295.58,1129.558,0.3,0.2,5652.79
USR01389,35,5,5940.96,1188.192,0.2,0.4,2972.98
USR01390,9,11,18220.42,1656.401818181818,0.2727272727272727,0.45454545454545453,9115.71
USR01391,121,6,1411.15,235.1916666666667,0.6666666666666666,0.3333333333333333,708.575
USR01392,85,7,5417.429999999999,773.9185714285713,0.2857142857142857,0.42857142857142855,2712.2149999999997
USR01393,7,11,6112.55,555.6863636363637,0.36363636363636365,0.36363636363636365,3061.775
USR01394,20,15,24227.11,1615.1406666666667,0.2,0.26666666666666666,12121.055
USR01395,13,10,8635.189999999999,863.5189999999999,0.4,0.3,4322.594999999999
USR01396,1,3,1644.19,548.0633333333334,0.0,0.3333333333333333,823.595
USR01397,42,9,7093.19,788.1322222222221,0.2222222222222222,0.3333333333333333,3551.095
USR01398,57,4,1685.5700000000002,421.39250000000004,0.0,0.5,844.7850000000001
USR01399,124,11,4946.65,449.69545454545454,0.2727272727272727,0.18181818181818182,2478.825
USR01400,7,13,7578.8099999999995,582.9853846153845,0.15384615384615385,0.07692307692307693,3795.9049999999997
USR01401,96,9,4595.78,510.6422222222222,0.4444444444444444,0.3333333333333333,2302.39
USR01402,4,13,31057.83,2389.0638461538465,0.38461538461538464,0.23076923076923078,15535.415
USR01403,15,11,9034.54,821.3218181818182,0.18181818181818182,0.45454545454545453,4522.77
USR01404,8,13,4882.06,375.54307692307697,0.07692307692307693,0.23076923076923078,2447.53
USR01405,51,7,6268.49,895.4985714285714,0.14285714285714285,0.2857142857142857,3137.745
USR01406,28,8,5328.1,666.0125,0.25,0.25,2668.05
USR01407,12,11,17590.510000000002,1599.1372727272728,0.18181818181818182,0.2727272727272727,8800.755000000001
USR01408,84,8,6191.92,773.99,0.125,0.375,3099.96
USR01409,10,13,11965.88,920.4523076923076,0.38461538461538464,0.38461538461538464,5989.44
USR01410,2,8,6254.43,781.80375,0.375,0.375,3131.215
USR01411,8,8,7221.37,902.67125,0.125,0.375,3614.685
USR01412,23,10,2582.0299999999997,258.203,0.2,0.1,1296.0149999999999
USR01413,5,14,3657.6,261.25714285714287,0.14285714285714285,0.2857142857142857,1835.8
USR01414,83,11,6024.76,547.7054545454546,0.09090909090909091,0.45454545454545453,3017.88
USR01415,29,7,24428.56,3489.7942857142857,0.2857142857142857,0.2857142857142857,12217.78
USR01416,38,14,8971.8,640.842857142857,0.5,0.21428571428571427,4492.9
USR01417,62,9,7730.93,858.9922222222223,0.3333333333333333,0.1111111111111111,3869.965
USR01418,105,4,2970.96,742.74,0.5,0.5,1487.48
USR01419,15,8,2952.68,369.085,0.625,0.125,1480.34
USR01420,49,11,25022.6,2274.781818181818,0.18181818181818182,0.45454545454545453,12516.8
USR01421,43,5,12939.07,2587.814,0.2,0.4,6472.035
USR01422,26,8,5921.72,740.215,0.25,0.375,2964.86
USR01423,9,14,10487.66,749.1185714285714,0.5,0.2857142857142857,5250.83
USR01424,19,10,6904.2300000000005,690.423,0.3,0.2,3457.1150000000002
USR01425,36,5,2801.66,560.332,0.2,0.4,1403.33
USR01426,11,10,1398.33,139.833,0.2,0.6,704.165
USR01427,2,15,22936.29,1529.086,0.26666666666666666,0.3333333333333333,11475.645
USR01428,56,10,3096.4,309.64,0.1,0.1,1553.2
USR01429,104,10,13046.61,1304.661,0.3,0.2,6528.305
USR01430,53,11,5274.860000000001,479.5327272727273,0.2727272727272727,0.36363636363636365,2642.9300000000003
USR01431,15,14,10360.4,740.0285714285714,0.35714285714285715,0.42857142857142855,5187.2
USR01432,37,5,13973.59,2794.718,0.2,0.6,6989.295
USR01433,20,5,759.85,151.97,0.2,0.2,382.425
USR01434,36,11,4021.64,365.6036363636363,0.36363636363636365,0.45454545454545453,2016.32
USR01435,14,11,13206.26,1200.5690909090908,0.18181818181818182,0.36363636363636365,6608.63
USR01436,7,8,5382.79,672.84875,0.0,0.375,2695.395
USR01437,120,4,3523.1600000000003,880.7900000000001,0.0,0.5,1763.5800000000002
USR01438,3,9,8458.98,939.8866666666667,0.4444444444444444,0.2222222222222222,4233.99
USR01439,33,10,3224.88,322.488,0.2,0.7,1617.44
USR01440,44,8,5030.4,628.8,0.25,0.25,2519.2
USR01441,3,8,7759.24,969.905,0.375,0.375,3883.62
USR01442,11,10,14595.8,1459.58,0.1,0.2,7302.9
USR01443,80,11,2100.18,190.92545454545453,0.45454545454545453,0.09090909090909091,1055.59
USR01444,58,9,1038.82,115.42444444444443,0.4444444444444444,0.4444444444444444,523.91
USR01445,117,4,2064.3500000000004,516.0875000000001,0.0,0.0,1034.1750000000002
USR01446,29,8,9800.04,1225.005,0.25,0.0,4904.02
USR01447,44,6,4298.61,716.435,0.16666666666666666,0.16666666666666666,2152.305
USR01448,19,4,1516.15,379.0375,0.0,0.0,760.075
USR01449,24,7,4440.09,634.2985714285714,0.42857142857142855,0.14285714285714285,2223.545
USR01450,30,12,4089.34,340.77833333333336,0.75,0.3333333333333333,2050.67
USR01451,76,6,2059.66,343.27666666666664,0.0,0.0,1032.83
USR01452,14,7,8708.16,1244.0228571428572,0.14285714285714285,0.2857142857142857,4357.58
USR01453,57,8,10385.57,1298.19625,0.125,0.5,5196.785
USR01454,21,12,4314.33,359.5275,0.4166666666666667,0.4166666666666667,2163.165
USR01455,48,9,9787.4,1087.4888888888888,0.4444444444444444,0.0,4898.2
USR01456,3,8,9464.43,1183.05375,0.375,0.375,4736.215
USR01457,26,9,18707.68,2078.6311111111113,0.3333333333333333,0.1111111111111111,9358.34
USR01458,44,13,11956.24,919.7107692307692,0.23076923076923078,0.6923076923076923,5984.62
USR01459,15,13,7215.13,555.01,0.23076923076923078,0.38461538461538464,3614.065
USR01460,3,15,7407.57,493.83799999999997,0.3333333333333333,0.4,3711.285
USR01461,11,10,4767.8,476.78000000000003,0.1,0.5,2388.9
USR01462,22,12,4873.4800000000005,406.1233333333334,0.16666666666666666,0.25,2442.7400000000002
USR01463,44,11,5644.88,513.170909090909,0.2727272727272727,0.2727272727272727,2827.94
USR01464,93,10,18822.64,1882.264,0.3,0.0,9416.32
USR01465,30,14,2559.08,182.79142857142855,0.14285714285714285,0.42857142857142855,1286.54
USR01466,6,14,16540.32,1181.4514285714286,0.21428571428571427,0.2857142857142857,8277.16
USR01467,17,8,680.39,85.04875,0.375,0.375,344.195
USR01468,11,11,1123.23,102.11181818181818,0.09090909090909091,0.09090909090909091,567.115
USR01469,40,17,8549.53,502.9135294117647,0.47058823529411764,0.5294117647058824,4283.265
USR01470,17,11,6035.15,548.65,0.36363636363636365,0.5454545454545454,3023.075
USR01471,18,7,10680.54,1525.7914285714287,0.14285714285714285,0.14285714285714285,5343.77
USR01472,57,8,6411.25,801.40625,0.25,0.375,3209.625
USR01473,28,9,8482.94,942.548888888889,0.5555555555555556,0.2222222222222222,4245.97
USR01474,30,12,9813.34,817.7783333333333,0.16666666666666666,0.16666666666666666,4912.67
USR01475,48,9,7997.81,888.6455555555556,0.2222222222222222,0.2222222222222222,4003.405
USR01476,3,8,1711.8200000000002,213.97750000000002,0.375,0.25,859.9100000000001
USR01477,121,11,40235.03,3657.73,0.2727272727272727,0.2727272727272727,20123.015
USR01478,5,13,1609.36,123.79692307692306,0.23076923076923078,0.3076923076923077,811.18
USR01479,70,12,5830.64,485.8866666666667,0.3333333333333333,0.25,2921.32
USR01480,126,7,3085.94,440.84857142857146,0.14285714285714285,0.14285714285714285,1546.47
USR01481,3,9,7530.1900000000005,836.6877777777778,0.5555555555555556,0.6666666666666666,3769.5950000000003
USR01482,28,16,43303.27,2706.454375,0.125,0.3125,21659.635
USR01483,16,15,34665.73,2311.048666666667,0.26666666666666666,0.5333333333333333,17340.365
USR01484,20,8,9760.05,1220.00625,0.375,0.375,4884.025
USR01485,52,12,15258.48,1271.54,0.25,0.4166666666666667,7635.24
USR01486,28,7,6198.52,885.5028571428572,0.0,0.2857142857142857,3102.76
USR01487,50,10,14432.89,1443.289,0.2,0.4,7221.445
USR01488,43,13,2263.16,174.08923076923077,0.23076923076923078,0.5384615384615384,1138.08
USR01489,16,5,4167.87,833.574,0.2,0.4,2086.435
USR01490,23,17,11212.37,659.5511764705883,0.17647058823529413,0.29411764705882354,5614.685
USR01491,22,9,25007.19,2778.5766666666664,0.1111111111111111,0.3333333333333333,12508.095
USR01492,22,11,3856.3,350.57272727272726,0.09090909090909091,0.2727272727272727,1933.65
USR01493,44,9,1202.04,133.56,0.2222222222222222,0.2222222222222222,605.52
USR01494,15,11,4639.31,421.7554545454546,0.36363636363636365,0.2727272727272727,2325.155
USR01495,48,9,2481.0099999999998,275.66777777777776,0.2222222222222222,0.4444444444444444,1245.0049999999999
USR01496,20,9,2721.55,302.39444444444445,0.3333333333333333,0.1111111111111111,1365.275
USR01497,16,10,3017.37,301.73699999999997,0.4,0.4,1513.685
USR01498,69,15,17875.92,1191.7279999999998,0.4,0.13333333333333333,8945.46
USR01499,16,9,4757.15,528.5722222222222,0.3333333333333333,0.2222222222222222,2383.075
USR01500,44,7,13287.16,1898.1657142857143,0.5714285714285714,0.14285714285714285,6647.08
USR01501,6,12,2171.39,180.94916666666666,0.25,0.4166666666666667,1091.695
USR01502,4,13,19848.329999999998,1526.7946153846153,0.3076923076923077,0.3076923076923077,9930.664999999999
USR01503,145,10,4398.63,439.863,0.5,0.2,2204.315
USR01504,35,7,2716.33,388.04714285714283,0.14285714285714285,0.14285714285714285,1361.665
USR01505,19,11,11536.119999999999,1048.7381818181818,0.0,0.18181818181818182,5773.5599999999995
USR01506,13,10,3550.49,355.049,0.5,0.7,1780.245
USR01507,42,13,11180.47,860.0361538461538,0.15384615384615385,0.15384615384615385,5596.735
USR01508,2,11,6214.139999999999,564.9218181818181,0.09090909090909091,0.45454545454545453,3112.5699999999997
USR01509,7,9,8187.42,909.7133333333334,0.0,0.5555555555555556,4098.21
USR01510,7,13,22633.37,1741.0284615384614,0.07692307692307693,0.38461538461538464,11323.185
USR01511,55,10,4074.72,407.472,0.3,0.7,2042.36
USR01512,94,9,3632.06,403.5622222222222,0.5555555555555556,0.4444444444444444,1820.53
USR01513,23,13,6831.43,525.4946153846154,0.46153846153846156,0.3076923076923077,3422.215
USR01514,78,12,14908.03,1242.3358333333333,0.4166666666666667,0.08333333333333333,7460.015
USR01515,16,12,6673.44,556.12,0.25,0.5833333333333334,3342.72
USR01516,23,5,2888.36,577.672,0.8,0.2,1446.68
USR01517,10,11,2335.37,212.3063636363636,0.36363636363636365,0.2727272727272727,1173.185
USR01518,52,7,2233.23,319.03285714285715,0.7142857142857143,0.42857142857142855,1120.115
USR01519,8,12,2924.24,243.68666666666664,0.6666666666666666,0.3333333333333333,1468.12
USR01520,6,10,11505.09,1150.509,0.1,0.2,5757.545
USR01521,8,6,3436.05,572.6750000000001,0.0,0.16666666666666666,1721.025
USR01522,49,6,8633.93,1438.9883333333335,0.16666666666666666,0.6666666666666666,4319.965
USR01523,54,8,5225.6,653.2,0.25,0.125,2616.8
USR01524,6,9,22737.23,2526.358888888889,0.2222222222222222,0.3333333333333333,11373.115
USR01525,64,7,9518.25,1359.75,0.2857142857142857,0.5714285714285714,4762.625
USR01526,19,3,367.54999999999995,122.51666666666665,0.3333333333333333,0.0,185.27499999999998
USR01527,11,4,4019.17,1004.7925,0.25,0.25,2011.585
USR01528,136,6,1778.83,296.47166666666664,0.5,0.16666666666666666,892.415
USR01529,5,16,6052.46,378.27875,0.375,0.375,3034.23
USR01530,54,7,12425.19,1775.027142857143,0.0,0.14285714285714285,6216.095
USR01531,20,14,13489.710000000001,963.5507142857143,0.21428571428571427,0.21428571428571427,6751.8550000000005
USR01532,12,14,7723.73,551.6949999999999,0.21428571428571427,0.14285714285714285,3868.865
USR01533,1,14,5331.79,380.84214285714285,0.21428571428571427,0.21428571428571427,2672.895
USR01534,32,12,11777.23,981.4358333333333,0.3333333333333333,0.16666666666666666,5894.615
USR01535,25,7,4473.15,639.0214285714285,0.42857142857142855,0.14285714285714285,2240.075
USR01536,34,13,11040.79,849.2915384615385,0.38461538461538464,0.3076923076923077,5526.895
USR01537,1,12,27170.67,2264.2225,0.08333333333333333,0.16666666666666666,13591.335
USR01538,89,9,2791.59,310.1766666666667,0.3333333333333333,0.5555555555555556,1400.295
USR01539,13,10,7451.799999999999,745.18,0.2,0.1,3730.8999999999996
USR01540,10,13,7079.41,544.5699999999999,0.38461538461538464,0.3076923076923077,3546.205
USR01541,36,12,11697.31,974.7758333333333,0.08333333333333333,0.25,5854.655
USR01542,6,13,1817.69,139.8223076923077,0.3076923076923077,0.3076923076923077,915.345
USR01543,9,10,17877.95,1787.795,0.2,0.7,8943.975
USR01544,8,12,4274.28,356.19,0.25,0.25,2143.14
USR01545,43,10,2797.44,279.744,0.1,0.2,1403.72
USR01546,7,12,4997.36,416.44666666666666,0.16666666666666666,0.3333333333333333,2504.68
USR01547,10,8,4188.11,523.51375,0.5,0.375,2098.055
USR01548,13,16,15789.44,986.84,0.375,0.25,7902.72
USR01549,3,6,6168.5,1028.0833333333333,0.6666666666666666,0.3333333333333333,3087.25
USR01550,4,15,4056.5,270.43333333333334,0.4,0.26666666666666666,2035.75
USR01551,98,8,3778.92,472.365,0.125,0.375,1893.46
USR01552,5,9,8630.9,958.9888888888888,0.2222222222222222,0.6666666666666666,4319.95
USR01553,40,7,5098.3099999999995,728.3299999999999,0.2857142857142857,0.5714285714285714,2552.6549999999997
USR01554,14,12,7019.36,584.9466666666666,0.5,0.25,3515.68
USR01555,2,12,3818.79,318.2325,0.4166666666666667,0.25,1915.395
USR01556,80,14,2709.46,193.53285714285715,0.35714285714285715,0.35714285714285715,1361.73
USR01557,3,8,1186.01,148.25125,0.75,0.5,597.005
USR01558,33,8,7037.599999999999,879.6999999999999,0.5,0.5,3522.7999999999997
USR01559,2,5,1124.75,224.95,0.2,0.4,564.875
USR01560,15,10,6467.290000000001,646.729,0.4,0.4,3238.6450000000004
USR01561,17,11,15214.08,1383.0981818181817,0.45454545454545453,0.36363636363636365,7612.54
USR01562,2,10,10782.83,1078.283,0.2,0.3,5396.415
USR01563,5,15,3066.34,204.4226666666667,0.3333333333333333,0.2,1540.67
USR01564,35,16,5415.44,338.465,0.4375,0.4375,2715.72
USR01565,47,11,3080.82,280.07454545454544,0.45454545454545453,0.2727272727272727,1545.91
USR01566,74,16,35624.25,2226.515625,0.625,0.375,17820.125
USR01567,5,9,2870.91,318.99,0.1111111111111111,0.2222222222222222,1439.955
USR01568,16,6,3838.5299999999997,639.755,0.16666666666666666,0.3333333333333333,1922.2649999999999
USR01569,25,8,13213.76,1651.72,0.625,0.375,6610.88
USR01570,12,13,5231.13,402.3946153846154,0.23076923076923078,0.3076923076923077,2622.065
USR01571,62,5,2518.42,503.684,0.4,0.0,1261.71
USR01572,4,8,28098.7,3512.3375,0.25,0.5,14053.35
USR01573,26,10,4915.98,491.59799999999996,0.5,0.2,2462.99
USR01574,96,10,2963.0,296.3,0.1,0.4,1486.5
USR01575,8,7,2297.21,328.17285714285714,0.42857142857142855,0.42857142857142855,1152.105
USR01576,73,7,5308.51,758.3585714285715,0.2857142857142857,0.2857142857142857,2657.755
USR01577,12,16,9574.15,598.384375,0.3125,0.1875,4795.075
USR01578,3,6,2744.61,457.435,0.3333333333333333,0.6666666666666666,1375.305
USR01579,23,8,7466.879999999999,933.3599999999999,0.375,0.25,3737.4399999999996
USR01580,96,9,7881.38,875.7088888888889,0.2222222222222222,0.3333333333333333,3945.19
USR01581,11,14,21867.67,1561.9764285714284,0.07142857142857142,0.2857142857142857,10940.835
USR01582,44,8,3237.5,404.6875,0.625,0.625,1622.75
USR01583,7,16,9633.84,602.115,0.3125,0.0625,4824.92
USR01584,11,12,6177.68,514.8066666666667,0.25,0.3333333333333333,3094.84
USR01585,75,12,4945.23,412.10249999999996,0.25,0.16666666666666666,2478.615
USR01586,32,10,13052.72,1305.272,0.4,0.5,6531.36
USR01587,50,9,13225.64,1469.5155555555555,0.1111111111111111,0.3333333333333333,6617.32
USR01588,83,7,1901.1,271.5857142857143,0.0,0.14285714285714285,954.05
USR01589,11,16,17132.13,1070.758125,0.125,0.25,8574.065
USR01590,35,8,5589.82,698.7275,0.625,0.25,2798.91
USR01591,86,10,5096.57,509.657,0.2,0.2,2553.285
USR01592,9,9,6345.82,705.0911111111111,0.3333333333333333,0.5555555555555556,3177.41
USR01593,58,9,1649.28,183.25333333333333,0.4444444444444444,0.2222222222222222,829.14
USR01594,49,10,17535.57,1753.557,0.4,0.4,8772.785
USR01595,3,12,4581.53,381.7941666666666,0.4166666666666667,0.3333333333333333,2296.765
USR01596,32,4,4005.31,1001.3275,0.0,0.5,2004.655
USR01597,6,10,12851.23,1285.123,0.2,0.1,6430.615
USR01598,40,11,3365.49,305.95363636363635,0.36363636363636365,0.45454545454545453,1688.245
USR01599,30,13,7115.07,547.3130769230769,0.38461538461538464,0.3076923076923077,3564.035
USR01600,1,9,26757.32,2973.0355555555557,0.2222222222222222,0.4444444444444444,13383.16
USR01601,44,3,1261.8400000000001,420.6133333333334,0.6666666666666666,0.0,632.4200000000001
USR01602,55,9,7728.37,858.7077777777778,0.3333333333333333,0.1111111111111111,3868.685
USR01603,5,11,16393.4,1490.309090909091,0.36363636363636365,0.18181818181818182,8202.2
USR01604,7,13,14486.62,1114.3553846153848,0.07692307692307693,0.15384615384615385,7249.81
USR01605,4,12,5725.92,477.16,0.3333333333333333,0.4166666666666667,2868.96
USR01606,1,13,4518.42,347.57076923076926,0.23076923076923078,0.3076923076923077,2265.71
USR01607,53,9,2691.85,299.09444444444443,0.3333333333333333,0.2222222222222222,1350.425
USR01608,34,10,4994.14,499.41400000000004,0.2,0.4,2502.07
USR01609,3,10,10308.36,1030.836,0.2,0.2,5159.18
USR01610,32,4,7172.03,1793.0075,0.5,0.25,3588.015
USR01611,22,12,14476.03,1206.3358333333333,0.3333333333333333,0.3333333333333333,7244.015
USR01612,53,10,9159.77,915.9770000000001,0.4,0.4,4584.885
USR01613,18,5,1963.6,392.71999999999997,0.0,0.0,984.3
USR01614,88,6,1513.53,252.255,0.16666666666666666,0.5,759.765
USR01615,140,1,86.68,86.68,0.0,1.0,43.84
USR01616,2,11,3504.0299999999997,318.5481818181818,0.45454545454545453,0.2727272727272727,1757.5149999999999
USR01617,17,9,6771.92,752.4355555555555,0.4444444444444444,0.1111111111111111,3390.46
USR01618,5,13,16131.44,1240.88,0.3076923076923077,0.23076923076923078,8072.22
USR01619,19,14,18848.1,1346.292857142857,0.2857142857142857,0.21428571428571427,9431.05
USR01620,23,6,5314.0199999999995,885.67,0.3333333333333333,0.3333333333333333,2660.0099999999998
USR01621,14,3,1977.63,659.21,0.0,0.6666666666666666,990.315
USR01622,2,7,12626.42,1803.7742857142857,0.14285714285714285,0.2857142857142857,6316.71
USR01623,10,10,10604.96,1060.4959999999999,0.4,0.0,5307.48
USR01624,19,15,10483.5,698.9,0.2,0.2,5249.25
USR01625,91,12,14055.119999999999,1171.26,0.16666666666666666,0.5,7033.5599999999995
USR01626,17,8,5348.9400000000005,668.6175000000001,0.375,0.25,2678.4700000000003
USR01627,53,9,18586.0,2065.1111111111113,0.3333333333333333,0.1111111111111111,9297.5
USR01628,37,8,7179.82,897.4775,0.625,0.25,3593.91
USR01629,26,12,4082.91,340.2425,0.25,0.3333333333333333,2047.455
USR01630,2,13,2252.7400000000002,173.28769230769234,0.38461538461538464,0.5384615384615384,1132.8700000000001
USR01631,77,7,1288.05,184.00714285714284,0.14285714285714285,0.42857142857142855,647.525
USR01632,76,10,2842.69,284.269,0.3,0.3,1426.345
USR01633,16,14,25868.95,1847.7821428571428,0.14285714285714285,0.14285714285714285,12941.475
USR01634,33,9,5189.86,576.651111111111,0.2222222222222222,0.4444444444444444,2599.43
USR01635,103,11,8021.099999999999,729.190909090909,0.09090909090909091,0.45454545454545453,4016.0499999999997
USR01636,36,7,7142.28,1020.3257142857143,0.0,0.2857142857142857,3574.64
USR01637,57,4,1237.0500000000002,309.26250000000005,0.25,0.5,620.5250000000001
USR01638,28,13,5770.049999999999,443.84999999999997,0.23076923076923078,0.5384615384615384,2891.5249999999996
USR01639,33,7,4667.34,666.7628571428571,0.2857142857142857,0.2857142857142857,2337.17
USR01640,47,7,8233.17,1176.1671428571428,0.14285714285714285,0.42857142857142855,4120.085
USR01641,6,9,3928.66,436.5177777777778,0.3333333333333333,0.2222222222222222,1968.83
USR01642,12,12,18763.5,1563.625,0.3333333333333333,0.5,9387.75
USR01643,102,8,12983.52,1622.94,0.5,0.25,6495.76
USR01644,118,12,12456.57,1038.0475,0.25,0.16666666666666666,6234.285
USR01645,75,12,17819.72,1484.9766666666667,0.25,0.16666666666666666,8915.86
USR01646,33,10,14514.84,1451.484,0.2,0.5,7262.42
USR01647,68,9,6244.82,693.8688888888888,0.1111111111111111,0.3333333333333333,3126.91
USR01648,7,13,1646.7,126.66923076923078,0.3076923076923077,0.3076923076923077,829.85
USR01649,5,12,15636.800000000001,1303.0666666666668,0.5833333333333334,0.3333333333333333,7824.400000000001
USR01650,2,8,14539.27,1817.40875,0.375,0.375,7273.635
USR01651,41,11,4993.41,453.9463636363636,0.18181818181818182,0.5454545454545454,2502.205
USR01652,28,8,3574.7799999999997,446.84749999999997,0.25,0.625,1791.3899999999999
USR01653,87,9,5421.33,602.37,0.2222222222222222,0.4444444444444444,2715.165
USR01654,3,12,8865.619999999999,738.8016666666666,0.4166666666666667,0.5833333333333334,4438.8099999999995
USR01655,25,10,15941.43,1594.143,0.3,0.5,7975.715
USR01656,15,9,6850.65,761.1833333333333,0.2222222222222222,0.3333333333333333,3429.825
USR01657,28,9,9278.73,1030.97,0.1111111111111111,0.1111111111111111,4643.865
USR01658,1,11,5541.7,503.79090909090905,0.18181818181818182,0.36363636363636365,2776.35
USR01659,26,16,36218.049999999996,2263.6281249999997,0.1875,0.1875,18117.024999999998
USR01660,91,8,3221.77,402.72125,0.25,0.375,1614.885
USR01661,64,10,4025.62,402.562,0.3,0.4,2017.81
USR01662,24,8,10823.85,1352.98125,0.5,0.125,5415.925
USR01663,5,11,12932.08,1175.6436363636365,0.09090909090909091,0.36363636363636365,6471.54
USR01664,9,11,33485.59,3044.144545454545,0.09090909090909091,0.2727272727272727,16748.295
USR01665,20,5,6178.68,1235.736,0.2,0.6,3091.84
USR01666,20,11,16675.6,1515.9636363636362,0.36363636363636365,0.18181818181818182,8343.3
USR01667,81,10,2320.08,232.00799999999998,0.1,0.2,1165.04
USR01668,4,10,18229.68,1822.968,0.1,0.3,9119.84
USR01669,27,12,4459.31,371.6091666666667,0.5,0.3333333333333333,2235.655
USR01670,89,12,19914.03,1659.5024999999998,0.3333333333333333,0.25,9963.015
USR01671,37,12,19685.550000000003,1640.4625000000003,0.25,0.3333333333333333,9848.775000000001
USR01672,1,13,25552.75,1965.5961538461538,0.3076923076923077,0.23076923076923078,12782.875
USR01673,11,5,6337.37,1267.474,0.6,0.4,3171.185
USR01674,38,11,9217.98,837.9981818181818,0.36363636363636365,0.36363636363636365,4614.49
USR01675,30,11,6512.29,592.0263636363636,0.2727272727272727,0.36363636363636365,3261.645
USR01676,9,7,5024.62,717.8028571428571,0.5714285714285714,0.14285714285714285,2515.81
USR01677,62,8,2055.02,256.8775,0.375,0.5,1031.51
USR01678,22,12,12158.47,1013.2058333333333,0.25,0.25,6085.235
USR01679,23,7,11344.34,1620.6200000000001,0.2857142857142857,0.2857142857142857,5675.67
USR01680,8,12,6372.8099999999995,531.0675,0.25,0.25,3192.4049999999997
USR01681,14,7,5405.2699999999995,772.1814285714285,0.2857142857142857,0.42857142857142855,2706.1349999999998
USR01682,32,10,4522.82,452.282,0.2,0.4,2266.41
USR01683,25,11,7564.32,687.6654545454545,0.09090909090909091,0.18181818181818182,3787.66
USR01684,8,14,6591.87,470.84785714285715,0.21428571428571427,0.5,3302.935
USR01685,119,13,16503.19,1269.4761538461537,0.3076923076923077,0.38461538461538464,8258.095
USR01686,1,10,3284.8900000000003,328.48900000000003,0.3,0.2,1647.4450000000002
USR01687,23,12,24995.35,2082.945833333333,0.4166666666666667,0.25,12503.675
USR01688,32,11,3611.68,328.33454545454543,0.09090909090909091,0.6363636363636364,1811.34
USR01689,52,6,15073.73,2512.2883333333334,0.5,0.5,7539.865
USR01690,92,8,5423.54,677.9425,0.125,0.125,2715.77
USR01691,15,16,5422.83,338.926875,0.1875,0.3125,2719.415
USR01692,7,12,12278.42,1023.2016666666667,0.16666666666666666,0.08333333333333333,6145.21
USR01693,93,4,2854.63,713.6575,0.25,0.0,1429.315
USR01694,6,14,13754.44,982.46,0.35714285714285715,0.14285714285714285,6884.22
USR01695,13,11,4212.83,382.98454545454547,0.2727272727272727,0.09090909090909091,2111.915
USR01696,101,7,1438.61,205.51571428571427,0.7142857142857143,0.14285714285714285,722.805
USR01697,81,8,5540.8099999999995,692.6012499999999,0.25,0.25,2774.4049999999997
USR01698,84,9,2265.3,251.70000000000002,0.1111111111111111,0.1111111111111111,1137.15
USR01699,14,16,3289.4900000000002,205.59312500000001,0.375,0.4375,1652.7450000000001
USR01700,14,9,10114.67,1123.8522222222223,0.0,0.3333333333333333,5061.835
